"HITId","MaxAssignments","AssignmentId","WorkerId","AssignmentStatus","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Input_url1","Input_url2","Input_url3","Answer_comments","Answer_control1","Answer_control2","Answer_control3","Answer_difficulty1","Answer_difficulty2","Answer_difficulty3","Answer_engagement1","Answer_engagement2","Answer_engagement3","Answer_gameJSON1","Answer_gameJSON2","Answer_gameJSON3","Answer_gamebreak1_gravHigh","Answer_gamebreak1_gravLow","Answer_gamebreak1_jumpChamber","Answer_gamebreak1_obSpeed","Answer_gamebreak1_playerSize","Answer_gamebreak1_speed","Answer_gamebreak2_gravHigh","Answer_gamebreak2_gravLow","Answer_gamebreak2_jumpChamber","Answer_gamebreak2_obSpeed","Answer_gamebreak2_playerSize","Answer_gamebreak2_speed","Answer_gamebreak3_gravHigh","Answer_gamebreak3_gravLow","Answer_gamebreak3_jumpChamber","Answer_gamebreak3_obSpeed","Answer_gamebreak3_playerSize","Answer_gamebreak3_speed","Answer_gamebroken1_true","Answer_gamebroken2_true","Answer_gamebroken3_true","Answer_genres_action","Answer_genres_adventure","Answer_genres_fps","Answer_genres_mmo","Answer_genres_moba","Answer_genres_mobile","Answer_genres_notGamer","Answer_genres_platformer","Answer_genres_rpg","Answer_genres_sport","Answer_genres_strategy","Answer_personality","Answer_ranking","Answer_stress1","Answer_stress2","Answer_stress3"
"32ZCLEW0BZKB1579A5XE5UW7FQFPJY","2","3DHE4R9OCWB85GEWR3610ORLHQ5G2M","A11A9P82LT2M0H","Approved","","349","100% (1/1)","https://lukemjm.github.io/jumpy?h=90&w=43&s=6&g=0.23&iY=-12&l=2&cJE=false&oSI=0.23&id=1&t=60","https://lukemjm.github.io/jumpy?h=31&w=14&s=9&g=0.74&iY=-15&l=1&cJE=false&oSI=0.8&id=2&t=60","https://lukemjm.github.io/jumpy?h=35&w=32&s=9&g=0.41&iY=-13&l=5&cJE=true&oSI=0.37&id=3&t=60","No.","7","6","3","2","3","3","1","1","5","{
  ""height"": 90,
  ""width"": 43,
  ""moveSpeed"": 6,
  ""gravity"": 0.23,
  ""impulseY"": -12,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 13,
  ""attempts"": 4,
  ""keyPresses"": 70,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.23
}","{
  ""height"": 31,
  ""width"": 14,
  ""moveSpeed"": 9,
  ""gravity"": 0.74,
  ""impulseY"": -15,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 1,
  ""attempts"": 11,
  ""keyPresses"": 27,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.8
}","{
  ""height"": 35,
  ""width"": 32,
  ""moveSpeed"": 9,
  ""gravity"": 0.41,
  ""impulseY"": -13,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 16,
  ""attempts"": 2,
  ""keyPresses"": 36,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.37
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","3,1,2","2","6","2"
"33K3E8REWWVRQXDH5SA4AH9W1EUX8A","2","34QN5IT0TZRMGR50TIQZPNH8W9980F","A13WYZ8AXD6ODX","Approved","","370","100% (1/1)","https://lukemjm.github.io/jumpy?h=23&w=5&s=9&g=0.43&iY=-9&l=5&cJE=true&oSI=0.35&id=1&t=60","https://lukemjm.github.io/jumpy?h=73&w=21&s=6&g=0.47&iY=-16&l=3&cJE=true&oSI=0.78&id=2&t=60","https://lukemjm.github.io/jumpy?h=66&w=48&s=2&g=0.7&iY=-10&l=4&cJE=false&oSI=0.18&id=3&t=60","","9","9","1","6","7","10","4","5","1","{
  ""height"": 23,
  ""width"": 5,
  ""moveSpeed"": 9,
  ""gravity"": 0.43,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 21,
  ""attempts"": 2,
  ""keyPresses"": 99,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.35
}","{
  ""height"": 73,
  ""width"": 21,
  ""moveSpeed"": 6,
  ""gravity"": 0.47,
  ""impulseY"": -16,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 35,
  ""attempts"": 3,
  ""keyPresses"": 136,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.78
}","{
  ""height"": 66,
  ""width"": 48,
  ""moveSpeed"": 2,
  ""gravity"": 0.7,
  ""impulseY"": -10,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 0,
  ""attempts"": 5,
  ""keyPresses"": 43,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.18
}","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false","true","false","false","personalityUnknown","213","6","7","10"
"33K3E8REWWVRQXDH5SA4AH9W1EUX8A","2","3Q5C1WP23M130Y7GR3NWR8QRZBF15A","A34J77QESJXTSS","Approved","","432","100% (1/1)","https://lukemjm.github.io/jumpy?h=23&w=5&s=9&g=0.43&iY=-9&l=5&cJE=true&oSI=0.35&id=1&t=60","https://lukemjm.github.io/jumpy?h=73&w=21&s=6&g=0.47&iY=-16&l=3&cJE=true&oSI=0.78&id=2&t=60","https://lukemjm.github.io/jumpy?h=66&w=48&s=2&g=0.7&iY=-10&l=4&cJE=false&oSI=0.18&id=3&t=60","","4","4","1","5","9","10","3","4","1","{
  ""height"": 23,
  ""width"": 5,
  ""moveSpeed"": 9,
  ""gravity"": 0.43,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 20,
  ""attempts"": 3,
  ""keyPresses"": 106,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.35
}","{
  ""height"": 73,
  ""width"": 21,
  ""moveSpeed"": 6,
  ""gravity"": 0.47,
  ""impulseY"": -16,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 19,
  ""attempts"": 3,
  ""keyPresses"": 150,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.78
}","{
  ""height"": 66,
  ""width"": 48,
  ""moveSpeed"": 2,
  ""gravity"": 0.7,
  ""impulseY"": -10,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 0,
  ""attempts"": 5,
  ""keyPresses"": 213,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.18
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","true","false","true","personalityUnknown","1,2,3","7","10","10"
"3P4ZBJFX2V3LGCIE31KOIQCBFG1FWG","2","30MVJZJNHMDTW2PWKI6J7ORFFOWJ9L","A2241A4P7UR7HY","Approved","","348","100% (1/1)","https://lukemjm.github.io/jumpy?h=47&w=34&s=3&g=0.41&iY=-15&l=4&cJE=false&oSI=0.46&id=1&t=60","https://lukemjm.github.io/jumpy?h=95&w=49&s=5&g=0.74&iY=-13&l=5&cJE=true&oSI=0.46&id=2&t=60","https://lukemjm.github.io/jumpy?h=39&w=36&s=9&g=0.65&iY=-15&l=3&cJE=true&oSI=0.67&id=3&t=60","","5","2","8","8","9","5","5","3","8","{
  ""height"": 47,
  ""width"": 34,
  ""moveSpeed"": 3,
  ""gravity"": 0.41,
  ""impulseY"": -15,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 25,
  ""attempts"": 3,
  ""keyPresses"": 46,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.46
}","{
  ""height"": 95,
  ""width"": 49,
  ""moveSpeed"": 5,
  ""gravity"": 0.74,
  ""impulseY"": -13,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 2,
  ""attempts"": 4,
  ""keyPresses"": 29,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.46
}","{
  ""height"": 39,
  ""width"": 36,
  ""moveSpeed"": 9,
  ""gravity"": 0.65,
  ""impulseY"": -15,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 14,
  ""attempts"": 3,
  ""keyPresses"": 46,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.67
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","true","personalityUnknown","3, 1, 2","6","9","4"
"3P4ZBJFX2V3LGCIE31KOIQCBFG1FWG","2","3GA6AFUKOOOBQU5QF92O4Y8E24IH3X","A18R8GG33EVI6C","Approved","","464","100% (1/1)","https://lukemjm.github.io/jumpy?h=47&w=34&s=3&g=0.41&iY=-15&l=4&cJE=false&oSI=0.46&id=1&t=60","https://lukemjm.github.io/jumpy?h=95&w=49&s=5&g=0.74&iY=-13&l=5&cJE=true&oSI=0.46&id=2&t=60","https://lukemjm.github.io/jumpy?h=39&w=36&s=9&g=0.65&iY=-15&l=3&cJE=true&oSI=0.67&id=3&t=60","It would be better if the play field was bigger or at least in the middle of the screen","8","8","8","5","4","8","9","10","10","{
  ""height"": 47,
  ""width"": 34,
  ""moveSpeed"": 3,
  ""gravity"": 0.41,
  ""impulseY"": -15,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 6,
  ""attempts"": 4,
  ""keyPresses"": 117,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.46
}","{
  ""height"": 95,
  ""width"": 49,
  ""moveSpeed"": 5,
  ""gravity"": 0.74,
  ""impulseY"": -13,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 5,
  ""attempts"": 4,
  ""keyPresses"": 112,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.46
}","{
  ""height"": 39,
  ""width"": 36,
  ""moveSpeed"": 9,
  ""gravity"": 0.65,
  ""impulseY"": -15,
  ""lives"": 3,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 8,
  ""attempts"": 4,
  ""keyPresses"": 77,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.67
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","3,2,1","9","10","9"
"3GL25Y6843U6BMFLZTKNFZARLJJMXN","2","3PIWWX1FJJ6I2E256UXWWI5IBT9JJH","A1H41DPEFSWQ8S","Approved","","298","100% (1/1)","https://lukemjm.github.io/jumpy?h=62&w=35&s=4&g=0.61&iY=-9&l=5&cJE=false&oSI=0.42&id=1&t=60","https://lukemjm.github.io/jumpy?h=113&w=56&s=6&g=0.45&iY=-17&l=5&cJE=true&oSI=0.18&id=2&t=60","https://lukemjm.github.io/jumpy?h=89&w=58&s=6&g=0.37&iY=-11&l=1&cJE=false&oSI=0.37&id=3&t=60","Playing the games for around 30 seconds each would be easier and more convenient for turkers.","3","10","8","6","1","4","5","2","5","{
  ""height"": 62,
  ""width"": 35,
  ""moveSpeed"": 4,
  ""gravity"": 0.61,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 9,
  ""attempts"": 3,
  ""keyPresses"": 393,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.42
}","{
  ""height"": 113,
  ""width"": 56,
  ""moveSpeed"": 6,
  ""gravity"": 0.45,
  ""impulseY"": -17,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 34,
  ""attempts"": 1,
  ""keyPresses"": 97,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.18
}","{
  ""height"": 89,
  ""width"": 58,
  ""moveSpeed"": 6,
  ""gravity"": 0.37,
  ""impulseY"": -11,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 16,
  ""attempts"": 3,
  ""keyPresses"": 137,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.37
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","true","true","false","false","false","true","false","true","INTP","3, 2, 1","6","3","5"
"3GL25Y6843U6BMFLZTKNFZARLJJMXN","2","3PQ8K71NHXKW0SWXII76AKZGVJQAAH","A3HLQWB5WTC7UL","Approved","","281","100% (6/6)","https://lukemjm.github.io/jumpy?h=62&w=35&s=4&g=0.61&iY=-9&l=5&cJE=false&oSI=0.42&id=1&t=60","https://lukemjm.github.io/jumpy?h=113&w=56&s=6&g=0.45&iY=-17&l=5&cJE=true&oSI=0.18&id=2&t=60","https://lukemjm.github.io/jumpy?h=89&w=58&s=6&g=0.37&iY=-11&l=1&cJE=false&oSI=0.37&id=3&t=60","","5","4","5","2","5","6","5","5","6","{
  ""height"": 62,
  ""width"": 35,
  ""moveSpeed"": 4,
  ""gravity"": 0.61,
  ""impulseY"": -9,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 6,
  ""attempts"": 3,
  ""keyPresses"": 515,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.42
}","{
  ""height"": 113,
  ""width"": 56,
  ""moveSpeed"": 6,
  ""gravity"": 0.45,
  ""impulseY"": -17,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 34,
  ""attempts"": 1,
  ""keyPresses"": 221,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.18
}","{
  ""height"": 89,
  ""width"": 58,
  ""moveSpeed"": 6,
  ""gravity"": 0.37,
  ""impulseY"": -11,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 23,
  ""attempts"": 2,
  ""keyPresses"": 238,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.37
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","true","false","personalityUnknown","1, 3, 2","5","5","5"
"3VMHWJRYHVG05CN4D6GAK9QIOI7FX9","3","3L2IS5HSFAINZK4KXRT2WRVA1TBNUK","AHOMJD126KTW9","Approved","","277","100% (1/1)","https://lukemjm.github.io/jumpy?h=30&w=53&s=7&g=0.49&iY=-10&l=1&cJE=false&oSI=0.65&id=1&t=60","https://lukemjm.github.io/jumpy?h=108&w=40&s=9&g=0.29&iY=-16&l=1&cJE=false&oSI=0.82&id=2&t=60","https://lukemjm.github.io/jumpy?h=50&w=24&s=10&g=0.22&iY=-13&l=5&cJE=true&oSI=0.74&id=3&t=60","","2","4","5","3","4","5","2","4","5","{
  ""height"": 30,
  ""width"": 53,
  ""moveSpeed"": 7,
  ""gravity"": 0.49,
  ""impulseY"": -10,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 6,
  ""attempts"": 7,
  ""keyPresses"": 545,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.65
}","{
  ""height"": 108,
  ""width"": 40,
  ""moveSpeed"": 9,
  ""gravity"": 0.29,
  ""impulseY"": -16,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 17,
  ""attempts"": 5,
  ""keyPresses"": 344,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.82
}","{
  ""height"": 50,
  ""width"": 24,
  ""moveSpeed"": 10,
  ""gravity"": 0.22,
  ""impulseY"": -13,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 33,
  ""attempts"": 3,
  ""keyPresses"": 363,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.74
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","321","2","4","5"
"3VMHWJRYHVG05CN4D6GAK9QIOI7FX9","3","3PM8NZGV8YG0JLB7IOW6KSPJ0N0XQW","AS90M5SRFWQ82","Approved","","333","100% (7/7)","https://lukemjm.github.io/jumpy?h=30&w=53&s=7&g=0.49&iY=-10&l=1&cJE=false&oSI=0.65&id=1&t=60","https://lukemjm.github.io/jumpy?h=108&w=40&s=9&g=0.29&iY=-16&l=1&cJE=false&oSI=0.82&id=2&t=60","https://lukemjm.github.io/jumpy?h=50&w=24&s=10&g=0.22&iY=-13&l=5&cJE=true&oSI=0.74&id=3&t=60","","7","7","8","9","7","8","3","6","7","{
  ""height"": 30,
  ""width"": 53,
  ""moveSpeed"": 7,
  ""gravity"": 0.49,
  ""impulseY"": -10,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 2,
  ""attempts"": 12,
  ""keyPresses"": 81,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.65
}","{
  ""height"": 108,
  ""width"": 40,
  ""moveSpeed"": 9,
  ""gravity"": 0.29,
  ""impulseY"": -16,
  ""lives"": 1,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 10,
  ""attempts"": 6,
  ""keyPresses"": 36,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.82
}","{
  ""height"": 50,
  ""width"": 24,
  ""moveSpeed"": 10,
  ""gravity"": 0.22,
  ""impulseY"": -13,
  ""lives"": 5,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 24,
  ""attempts"": 4,
  ""keyPresses"": 67,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.74
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false","false","true","personalityUnknown","3,1,2","7","6","6"
"3VMHWJRYHVG05CN4D6GAK9QIOI7FX9","3","3R5F3LQFV2KM34Y64TSNS8AUTLVOZP","AYC2GKZ01KX4T","Rejected","Unfortunately, you didn't click the yellow 'click here' button after playing all games and thus didn't unlock the game-specific surveys.","230","0% (0/1)","https://lukemjm.github.io/jumpy?h=30&w=53&s=7&g=0.49&iY=-10&l=1&cJE=false&oSI=0.65&id=1&t=60","https://lukemjm.github.io/jumpy?h=108&w=40&s=9&g=0.29&iY=-16&l=1&cJE=false&oSI=0.82&id=2&t=60","https://lukemjm.github.io/jumpy?h=50&w=24&s=10&g=0.22&iY=-13&l=5&cJE=true&oSI=0.74&id=3&t=60","","1","1","1","1","1","1","1","1","1","","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","INTJ","best 1","1","1","1"
"3Y3N5A7N4G9VBR5V4P6PYDH0NPDMYT","2","317HQ483I7SIQT9K3A4ODO7Z7YQIN9","ALPARR84EASL2","Approved","","316","100% (2/2)","https://lukemjm.github.io/jumpy?h=105&w=43&s=5&g=0.37&iY=-17&l=3&cJE=false&oSI=0.34&id=1&t=60","https://lukemjm.github.io/jumpy?h=22&w=54&s=9&g=0.26&iY=-9&l=2&cJE=true&oSI=0.46&id=2&t=60","https://lukemjm.github.io/jumpy?h=67&w=44&s=2&g=0.6&iY=-16&l=1&cJE=true&oSI=0.97&id=3&t=60","","10","3","7","2","5","6","5","4","4","{
  ""height"": 105,
  ""width"": 43,
  ""moveSpeed"": 5,
  ""gravity"": 0.37,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 15,
  ""attempts"": 2,
  ""keyPresses"": 64,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.34
}","{
  ""height"": 22,
  ""width"": 54,
  ""moveSpeed"": 9,
  ""gravity"": 0.26,
  ""impulseY"": -9,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 10,
  ""attempts"": 4,
  ""keyPresses"": 292,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.46
}","{
  ""height"": 67,
  ""width"": 44,
  ""moveSpeed"": 2,
  ""gravity"": 0.6,
  ""impulseY"": -16,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 8,
  ""attempts"": 8,
  ""keyPresses"": 82,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.97
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","false","true","INTJ","1,3,2","2","6","10"
"3Y3N5A7N4G9VBR5V4P6PYDH0NPDMYT","2","3U8YCDAGXPGSMV5WFC7ZBE28QFW0QJ","A1GNFACHJZRHC1","Approved","","519","75% (3/4)","https://lukemjm.github.io/jumpy?h=105&w=43&s=5&g=0.37&iY=-17&l=3&cJE=false&oSI=0.34&id=1&t=60","https://lukemjm.github.io/jumpy?h=22&w=54&s=9&g=0.26&iY=-9&l=2&cJE=true&oSI=0.46&id=2&t=60","https://lukemjm.github.io/jumpy?h=67&w=44&s=2&g=0.6&iY=-16&l=1&cJE=true&oSI=0.97&id=3&t=60","","2","2","3","2","3","3","2","2","4","{
  ""height"": 105,
  ""width"": 43,
  ""moveSpeed"": 5,
  ""gravity"": 0.37,
  ""impulseY"": -17,
  ""lives"": 3,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 17,
  ""attempts"": 2,
  ""keyPresses"": 33,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.34
}","{
  ""height"": 22,
  ""width"": 54,
  ""moveSpeed"": 9,
  ""gravity"": 0.26,
  ""impulseY"": -9,
  ""lives"": 2,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 12,
  ""attempts"": 3,
  ""keyPresses"": 29,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.46
}","{
  ""height"": 67,
  ""width"": 44,
  ""moveSpeed"": 2,
  ""gravity"": 0.6,
  ""impulseY"": -16,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 9,
  ""attempts"": 7,
  ""keyPresses"": 24,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.97
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","true","false","true","false","false","false","ISFJ","1,2","2","3","6"
"3PR3LXCWSFZR42WRAKGIAD47LKCX9Z","2","3FK0YFF9PZG0K42T48PY2UR613NVVZ","A2ZU9L32OZGUDX","Approved","","496","100% (1/1)","https://lukemjm.github.io/jumpy?h=76&w=47&s=6&g=0.55&iY=-17&l=4&cJE=false&oSI=0.39&id=1&t=60","https://lukemjm.github.io/jumpy?h=95&w=44&s=9&g=0.46&iY=-10&l=4&cJE=false&oSI=0.66&id=2&t=60","https://lukemjm.github.io/jumpy?h=58&w=50&s=3&g=0.61&iY=-16&l=5&cJE=false&oSI=0.12&id=3&t=60","this game is so fun and enjoyable wish to see it on the app stores.","5","3","10","5","9","1","10","1","10","{
  ""height"": 76,
  ""width"": 47,
  ""moveSpeed"": 6,
  ""gravity"": 0.55,
  ""impulseY"": -17,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 8,
  ""attempts"": 3,
  ""keyPresses"": 26,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.39
}","{
  ""height"": 95,
  ""width"": 44,
  ""moveSpeed"": 9,
  ""gravity"": 0.46,
  ""impulseY"": -10,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 4,
  ""attempts"": 4,
  ""keyPresses"": 26,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.66
}","{
  ""height"": 58,
  ""width"": 50,
  ""moveSpeed"": 3,
  ""gravity"": 0.61,
  ""impulseY"": -16,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 26,
  ""attempts"": 1,
  ""keyPresses"": 29,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.12
}","false","true","false","false","false","false","true","false","false","false","true","true","false","false","false","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","personalityUnknown","1","1","6","1"
"3PR3LXCWSFZR42WRAKGIAD47LKCX9Z","2","3WJEQKOXA82064JXMZEDZJ6DRPG1AG","A1VPBIR21V5THX","Approved","","252","100% (2/2)","https://lukemjm.github.io/jumpy?h=76&w=47&s=6&g=0.55&iY=-17&l=4&cJE=false&oSI=0.39&id=1&t=60","https://lukemjm.github.io/jumpy?h=95&w=44&s=9&g=0.46&iY=-10&l=4&cJE=false&oSI=0.66&id=2&t=60","https://lukemjm.github.io/jumpy?h=58&w=50&s=3&g=0.61&iY=-16&l=5&cJE=false&oSI=0.12&id=3&t=60","no","7","2","5","7","3","5","7","2","5","{
  ""height"": 76,
  ""width"": 47,
  ""moveSpeed"": 6,
  ""gravity"": 0.55,
  ""impulseY"": -17,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 5,
  ""attempts"": 3,
  ""keyPresses"": 24,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.39
}","{
  ""height"": 95,
  ""width"": 44,
  ""moveSpeed"": 9,
  ""gravity"": 0.46,
  ""impulseY"": -10,
  ""lives"": 4,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 1,
  ""attempts"": 5,
  ""keyPresses"": 17,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.66
}","{
  ""height"": 58,
  ""width"": 50,
  ""moveSpeed"": 3,
  ""gravity"": 0.61,
  ""impulseY"": -16,
  ""lives"": 5,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 2,
  ""attempts"": 4,
  ""keyPresses"": 4,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.12
}","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","true","false","true","true","true","true","false","false","false","false","false","false","false","false","false","false","ESTP","3","7","2","5"
"3YZ7A3YHR5T07Y8GDKXEZPIDK9RS5V","2","3CTOC39K37QPIJ135L8ZTS09KY9J7A","A24RCKH0Q3GMQY","Approved","","483","100% (1/1)","https://lukemjm.github.io/jumpy?h=119&w=5&s=3&g=0.56&iY=-14&l=2&cJE=false&oSI=0.51&id=1&t=60","https://lukemjm.github.io/jumpy?h=88&w=20&s=8&g=0.42&iY=-11&l=2&cJE=false&oSI=0.29&id=2&t=60","https://lukemjm.github.io/jumpy?h=53&w=36&s=9&g=0.36&iY=-12&l=1&cJE=true&oSI=0.27&id=3&t=60","No","10","10","10","1","1","1","10","10","10","{
  ""height"": 119,
  ""width"": 5,
  ""moveSpeed"": 3,
  ""gravity"": 0.56,
  ""impulseY"": -14,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 13,
  ""attempts"": 3,
  ""keyPresses"": 36,
  ""id"": ""1"",
  ""obstacleSpeedIncrement"": 0.51
}","{
  ""height"": 88,
  ""width"": 20,
  ""moveSpeed"": 8,
  ""gravity"": 0.42,
  ""impulseY"": -11,
  ""lives"": 2,
  ""chamberedJumpEnabled"": false,
  ""highestScore"": 21,
  ""attempts"": 2,
  ""keyPresses"": 32,
  ""id"": ""2"",
  ""obstacleSpeedIncrement"": 0.29
}","{
  ""height"": 53,
  ""width"": 36,
  ""moveSpeed"": 9,
  ""gravity"": 0.36,
  ""impulseY"": -12,
  ""lives"": 1,
  ""chamberedJumpEnabled"": true,
  ""highestScore"": 19,
  ""attempts"": 2,
  ""keyPresses"": 29,
  ""id"": ""3"",
  ""obstacleSpeedIncrement"": 0.27
}","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","personalityUnknown","1, 2, 3","1","1","1"
